timestamp,type,status,amount,complete_time
1623816000,3,3,94034,38
1623819600,1,5,120885,30
1623823200,2,5,99108,37
1623826800,3,1,118084,31
1623830400,2,2,92628,40
1623834000,2,2,104402,34
1623837600,3,1,86325,43
1623841200,3,5,81603,45
1623844800,1,0,87899,41
1623848400,1,5,79592,45
1623852000,2,6,87712,41
1623855600,1,5,91605,40
1623859200,3,0,117264,31
1623862800,3,2,114297,32
1623866400,1,5,88746,41
1623870000,1,2,83602,43
1623873600,3,6,103522,35
1623877200,3,5,112538,32
1623880800,3,2,82803,43
1623884400,1,0,110059,33
1623888000,3,3,90647,40
1623891600,3,3,86761,41
1623895200,3,0,89401,41
1623898800,1,1,124389,29
1623902400,1,4,95560,38
1623906000,1,4,95990,38
1623909600,1,6,85555,43
1623913200,2,1,118833,30
1623916800,3,3,74740,50
1623920400,2,1,117886,31
1623924000,3,0,83016,43
1623927600,3,6,91984,40
1623931200,3,4,106783,34
1623934800,1,0,85147,43
1623938400,3,5,79625,45
1623942000,2,1,117309,31
1623945600,3,2,95591,38
1623949200,3,0,73178,50
1623952800,1,0,121575,30
1623956400,1,1,104151,35
1623960000,3,5,128319,28
1623963600,2,6,74778,50
1623967200,2,0,73155,50
1623970800,3,5,99340,37
1623974400,1,0,70821,52
1623978000,3,3,76444,47
1623981600,3,4,68640,52
1623985200,1,6,102910,35
1623988800,3,1,105185,34
1623992400,2,1,120449,30
1623996000,3,2,89669,41
1623999600,2,5,103595,35
1624003200,2,5,79895,45
1624006800,2,4,80354,45
1624010400,3,5,125906,29
1624014000,2,5,115303,31
1624017600,3,0,106715,34
1624021200,3,5,92445,40
1624024800,3,2,87871,41
1624028400,2,2,91997,40
1624032000,1,1,101736,35
1624035600,3,4,124369,29
1624039200,2,4,120707,30
1624042800,1,2,94077,38
1624046400,2,5,102010,35
1624050000,1,2,120676,30
1624053600,1,2,98294,37
1624057200,3,4,130554,27
1624060800,3,6,121544,30
1624064400,1,5,99585,37
1624068000,3,5,131009,27
1624071600,2,6,109408,33
1624075200,1,0,71741,52
1624078800,3,6,129184,28
1624082400,2,1,108429,33
1624086000,3,5,118318,31
1624089600,1,4,104122,35
1624093200,3,4,124381,29
1624096800,1,4,123115,29
1624100400,2,2,129771,27
1624104000,1,0,67988,55
1624107600,1,0,93175,40
1624111200,1,4,129632,27
1624114800,2,0,98365,37
1624118400,3,2,107545,34
1624122000,2,3,113988,32
1624125600,3,5,74106,50
1624129200,1,4,122432,29
1624132800,2,3,116684,31
1624136400,2,2,117116,31
1624140000,2,6,74351,50
1624143600,3,5,128146,28
1624147200,3,2,102503,35
1624150800,3,2,108031,33
1624154400,3,2,79914,45
1624158000,1,4,110064,33
1624161600,1,6,122346,30
1624165200,1,4,73680,50
1624168800,3,0,94723,38
1624172400,2,3,110208,33
1624176000,1,4,116265,31
1624179600,3,0,112732,32
1624183200,3,1,105560,34
1624186800,1,2,73238,50
1624190400,2,0,69211,52
1624194000,2,4,108656,33
1624197600,2,6,75162,50
1624201200,2,5,72953,50
1624204800,1,2,122954,29
1624208400,1,0,123754,29
1624212000,1,4,101667,35
1624215600,1,3,86865,41
1624219200,1,1,79269,45
1624222800,2,0,67136,55
1624226400,1,2,83297,43
1624230000,2,6,104123,35
1624233600,1,2,74511,50
1624237200,2,0,68668,52
1624240800,3,2,105571,34
1624244400,1,1,67177,55
1624248000,2,0,70702,52
1624251600,2,5,124962,29
1624255200,2,4,123374,29
1624258800,1,1,102905,35
1624262400,1,4,78333,47
1624266000,2,5,81553,45
1624269600,1,2,101657,35
1624273200,3,2,81698,45
1624276800,3,1,67740,55
1624280400,1,6,116687,31
1624284000,1,1,114219,32
1624287600,1,1,100866,35
1624291200,1,6,123822,29
1624294800,2,3,91839,40
1624298400,1,5,78256,47
1624302000,1,1,114465,32
1624305600,2,5,112314,32
1624309200,1,0,71228,52
1624312800,3,2,129898,27
1624316400,2,2,121114,30
1624320000,3,0,92892,40
1624323600,3,2,119283,30
1624327200,3,2,80141,45
1624330800,1,4,120474,30
1624334400,3,3,110608,33
1624338000,3,1,96022,38
1624341600,1,6,115303,31
1624345200,1,1,111789,32
1624348800,3,6,116330,31
1624352400,3,0,103325,35
1624356000,1,5,74414,50
1624359600,3,6,128118,28
1624363200,3,2,126953,28
1624366800,3,0,128757,28
1624370400,3,5,67342,55
1624374000,2,2,114499,32
1624377600,2,3,127253,28
1624381200,1,5,103807,35
1624384800,1,0,88040,41
1624388400,1,6,82158,45
1624392000,3,3,109592,33
1624395600,2,4,77552,47
1624399200,1,5,114723,32
1624402800,1,5,82479,45
1624406400,3,0,100480,37
1624410000,1,5,115809,31
1624413600,3,3,111757,32
1624417200,2,5,97185,38
1624420800,3,0,105503,34
1624424400,2,0,69800,52
1624428000,2,3,111290,33
1624431600,3,2,115854,31
1624435200,3,5,109522,33
1624438800,3,6,68980,52
1624442400,3,1,104603,34
1624446000,1,0,92269,40
1624449600,1,5,100385,37
1624453200,2,4,102880,35
1624456800,3,1,80371,45
1624460400,2,0,73450,50
1624464000,3,1,92190,40
1624467600,2,3,97347,37
1624471200,2,0,85868,43
1624474800,2,4,91452,40
1624478400,1,6,129200,28
1624482000,3,3,107564,34
1624485600,3,2,130942,27
1624489200,2,2,129779,27
1624492800,2,5,66508,55
1624496400,3,2,67188,55
1624500000,1,6,110524,33
1624503600,1,4,109297,33
1624507200,3,2,93041,40
1624510800,2,3,121144,30
1624514400,2,4,96792,38
1624518000,1,2,92850,40
1624521600,3,6,83751,43
1624525200,1,2,77799,47
1624528800,3,2,78925,47
1624532400,1,3,78977,47
1624536000,3,2,82218,45
1624539600,3,5,68765,52
1624543200,3,6,116656,31
1624546800,1,2,100683,37
1624550400,2,6,100129,37
1624554000,2,2,68022,55
1624557600,2,4,106933,34
1624561200,2,4,82520,45
1624564800,2,3,70045,52
1624568400,3,3,74142,50
1624572000,2,4,102727,35
1624575600,1,2,89097,41
1624579200,1,3,82582,45
1624582800,2,2,113715,32
1624586400,1,6,66938,55
1624590000,2,4,71551,52
1624593600,1,0,103947,35
1624597200,1,1,125975,29
1624600800,2,6,126041,28
1624604400,3,4,115318,31
1624608000,1,2,85257,43
1624611600,2,1,91048,40
1624615200,1,1,128332,28
1624618800,3,1,65621,55
1624622400,3,2,89797,41
1624626000,1,6,128562,28
1624629600,3,6,77954,47
1624633200,2,2,115182,32
1624636800,1,2,83316,43
1624640400,2,4,127020,28
1624644000,3,5,90541,40
1624647600,3,1,121835,30
1624651200,2,2,110376,33
1624654800,2,1,117483,31
1624658400,1,5,74749,50
1624662000,1,3,72201,50
1624665600,3,6,112327,32
1624669200,3,2,77531,47
1624672800,2,4,116071,31
1624676400,3,4,118700,31
1624680000,2,5,66306,55
1624683600,2,5,89435,41
1624687200,1,3,108093,33
1624690800,3,1,101406,35
1624694400,3,1,117555,31
1624698000,1,2,92305,40
1624701600,1,6,125025,29
1624705200,1,0,112653,32
1624708800,2,4,125827,29
1624712400,1,4,111297,33
1624716000,3,0,91125,40
1624719600,3,5,74833,50
1624723200,2,1,125852,29
1624726800,2,6,99866,37
1624730400,3,5,128234,28
1624734000,2,0,66025,55
1624737600,2,5,107538,34
1624741200,3,0,68281,55
1624744800,3,0,91255,40
1624748400,3,0,100887,35
1624752000,3,4,110539,33
1624755600,1,1,127701,28
1624759200,1,0,94914,38
1624762800,1,4,122655,29
1624766400,3,2,103881,35
1624770000,2,2,103239,35
1624773600,3,1,89477,41
1624777200,2,5,81668,45
1624780800,3,2,119524,30
1624784400,3,2,84388,43
1624788000,2,1,95061,38
1624791600,1,4,114396,32
1624795200,3,0,128372,28
1624798800,3,0,113909,32
1624802400,2,3,96678,38
1624806000,2,4,100979,35
1624809600,3,5,115662,31
1624813200,1,1,96662,38
1624816800,3,6,118812,30
1624820400,3,2,83413,43
1624824000,1,4,129581,28
1624827600,1,0,75792,47
1624831200,3,0,100538,37
1624834800,1,0,94942,38
1624838400,3,3,83134,43
1624842000,2,6,100093,37
1624845600,1,6,70472,52
1624849200,1,4,74190,50
1624852800,3,1,103793,35
1624856400,2,2,91644,40
1624860000,3,5,100812,35
1624863600,2,2,82947,43
1624867200,1,4,117729,31
1624870800,3,4,75546,50
1624874400,1,0,106871,34
1624878000,1,3,118775,31
1624881600,2,5,73125,50
1624885200,1,4,97417,37
1624888800,3,1,66308,55
1624892400,2,1,71706,52
1624896000,2,2,122262,30
1624899600,2,5,126427,28
1624903200,2,6,84943,43
1624906800,1,2,98563,37
1624910400,3,2,122307,30
1624914000,2,0,73560,50
1624917600,1,1,129239,28
1624921200,3,2,66722,55
1624924800,1,2,76127,47
1624928400,2,2,79456,45
1624932000,3,5,66870,55
1624935600,2,1,130130,27
1624939200,3,6,110301,33
1624942800,1,3,108022,33
1624946400,2,5,87063,41
1624950000,2,1,130658,27
1624953600,1,1,104172,35
1624957200,3,5,78178,47
1624960800,1,3,89048,41
1624964400,3,6,71484,52
1624968000,1,5,117231,31
1624971600,1,1,130290,27
1624975200,3,6,117873,31
1624978800,1,5,104454,34
1624982400,1,4,127761,28
1624986000,3,1,125574,29
1624989600,1,3,123414,29
1624993200,3,5,90951,40
1624996800,1,0,87784,41
1625000400,1,5,86968,41
