timestamp,rd_count,wr_count
1624924800,10923008,2242560
1624928400,36577280,41199616
1624932000,25154560,25456640
1624935600,11758592,10796032
1624939200,18820096,30105600
1624942800,38126592,16893952
1624946400,37826560,40725504
1624950000,58536960,48285696
1624953600,44286976,7450624
1624957200,40109056,48437248
1624960800,31410176,25816064
1624964400,63745024,38207488
1624968000,6090752,48607232
1624971600,34906112,60620800
1624975200,57874432,6603776
1624978800,52555776,66700288
1624982400,39289856,54562816
1624986000,40790016,29874176
1624989600,12909568,17978368
1624993200,6099968,62173184
1624996800,13513728,42129408
1625000400,44496896,49244160
